dissCd,date,sidoCd,sigunguCd,cnt,risk,dissRiskXpln
15,2024-06-13,44,44810,7,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-13,44,44825,5,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-11,45,45111,106,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-11,45,45113,117,4,"갑자기 호흡곤란과 맥박 이상 또는 가슴 압박과 통증을 느끼거나 팔, 다리에 힘이 빠지고 약해진 느낌과 저리는 경우 또는 어지럽거나 비틀거림이 있다면 의료기관을 방문하여 전문의의 진료를 받길 권고합니다. "
15,2024-06-11,45,45130,85,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-11,45,45140,131,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-11,45,45180,27,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-11,45,45190,18,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-11,45,45210,14,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-11,45,45710,17,4,"갑자기 호흡곤란과 맥박 이상 또는 가슴 압박과 통증을 느끼거나 팔, 다리에 힘이 빠지고 약해진 느낌과 저리는 경우 또는 어지럽거나 비틀거림이 있다면 의료기관을 방문하여 전문의의 진료를 받길 권고합니다. "
15,2024-06-11,45,45720,1,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-11,45,45730,0,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-11,45,45740,1,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-11,45,45750,2,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-11,45,45770,1,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-11,45,45790,5,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-11,45,45800,5,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-12,45,45111,106,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-12,45,45113,115,4,"갑자기 호흡곤란과 맥박 이상 또는 가슴 압박과 통증을 느끼거나 팔, 다리에 힘이 빠지고 약해진 느낌과 저리는 경우 또는 어지럽거나 비틀거림이 있다면 의료기관을 방문하여 전문의의 진료를 받길 권고합니다. "
15,2024-06-12,45,45130,85,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-12,45,45140,144,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-12,45,45180,27,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-12,45,45190,18,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-12,45,45210,12,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-12,45,45710,16,4,"갑자기 호흡곤란과 맥박 이상 또는 가슴 압박과 통증을 느끼거나 팔, 다리에 힘이 빠지고 약해진 느낌과 저리는 경우 또는 어지럽거나 비틀거림이 있다면 의료기관을 방문하여 전문의의 진료를 받길 권고합니다. "
15,2024-06-12,45,45720,1,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-12,45,45730,0,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-12,45,45740,1,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-12,45,45750,2,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-12,45,45770,1,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-12,45,45790,4,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-12,45,45800,5,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-13,45,45111,98,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-13,45,45113,112,4,"갑자기 호흡곤란과 맥박 이상 또는 가슴 압박과 통증을 느끼거나 팔, 다리에 힘이 빠지고 약해진 느낌과 저리는 경우 또는 어지럽거나 비틀거림이 있다면 의료기관을 방문하여 전문의의 진료를 받길 권고합니다. "
15,2024-06-13,45,45130,99,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-13,45,45140,153,4,"갑자기 호흡곤란과 맥박 이상 또는 가슴 압박과 통증을 느끼거나 팔, 다리에 힘이 빠지고 약해진 느낌과 저리는 경우 또는 어지럽거나 비틀거림이 있다면 의료기관을 방문하여 전문의의 진료를 받길 권고합니다. "
15,2024-06-13,45,45180,28,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-13,45,45190,19,4,"갑자기 호흡곤란과 맥박 이상 또는 가슴 압박과 통증을 느끼거나 팔, 다리에 힘이 빠지고 약해진 느낌과 저리는 경우 또는 어지럽거나 비틀거림이 있다면 의료기관을 방문하여 전문의의 진료를 받길 권고합니다. "
15,2024-06-13,45,45210,12,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-13,45,45710,16,4,"갑자기 호흡곤란과 맥박 이상 또는 가슴 압박과 통증을 느끼거나 팔, 다리에 힘이 빠지고 약해진 느낌과 저리는 경우 또는 어지럽거나 비틀거림이 있다면 의료기관을 방문하여 전문의의 진료를 받길 권고합니다. "
15,2024-06-13,45,45720,1,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-13,45,45730,0,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-13,45,45740,1,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-13,45,45750,2,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-13,45,45770,1,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-13,45,45790,4,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-13,45,45800,5,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-11,46,46110,64,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-11,46,46130,85,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-11,46,46150,67,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-11,46,46170,11,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-11,46,46230,13,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-11,46,46710,3,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-11,46,46720,1,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-11,46,46730,1,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-11,46,46770,12,4,"갑자기 호흡곤란과 맥박 이상 또는 가슴 압박과 통증을 느끼거나 팔, 다리에 힘이 빠지고 약해진 느낌과 저리는 경우 또는 어지럽거나 비틀거림이 있다면 의료기관을 방문하여 전문의의 진료를 받길 권고합니다. "
15,2024-06-11,46,46780,2,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-11,46,46790,5,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-11,46,46800,3,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-11,46,46810,3,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-11,46,46820,6,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-11,46,46830,4,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-11,46,46840,5,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-11,46,46860,2,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-11,46,46870,5,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-11,46,46880,3,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-11,46,46890,3,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-11,46,46900,1,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-11,46,46910,2,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-12,46,46110,70,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-12,46,46130,95,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-12,46,46150,68,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-12,46,46170,11,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-12,46,46230,12,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-12,46,46710,3,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-12,46,46720,1,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-12,46,46730,1,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-12,46,46770,12,4,"갑자기 호흡곤란과 맥박 이상 또는 가슴 압박과 통증을 느끼거나 팔, 다리에 힘이 빠지고 약해진 느낌과 저리는 경우 또는 어지럽거나 비틀거림이 있다면 의료기관을 방문하여 전문의의 진료를 받길 권고합니다. "
15,2024-06-12,46,46780,2,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-12,46,46790,4,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-12,46,46800,3,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-12,46,46810,3,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-12,46,46820,6,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-12,46,46830,4,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-12,46,46840,5,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-12,46,46860,2,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-12,46,46870,5,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-12,46,46880,2,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-12,46,46890,3,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-12,46,46900,1,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-12,46,46910,2,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-13,46,46110,96,4,"갑자기 호흡곤란과 맥박 이상 또는 가슴 압박과 통증을 느끼거나 팔, 다리에 힘이 빠지고 약해진 느낌과 저리는 경우 또는 어지럽거나 비틀거림이 있다면 의료기관을 방문하여 전문의의 진료를 받길 권고합니다. "
15,2024-06-13,46,46130,109,4,"갑자기 호흡곤란과 맥박 이상 또는 가슴 압박과 통증을 느끼거나 팔, 다리에 힘이 빠지고 약해진 느낌과 저리는 경우 또는 어지럽거나 비틀거림이 있다면 의료기관을 방문하여 전문의의 진료를 받길 권고합니다. "
15,2024-06-13,46,46150,72,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-13,46,46170,12,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-13,46,46230,14,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-13,46,46710,3,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-13,46,46720,1,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-13,46,46730,1,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-13,46,46770,12,4,"갑자기 호흡곤란과 맥박 이상 또는 가슴 압박과 통증을 느끼거나 팔, 다리에 힘이 빠지고 약해진 느낌과 저리는 경우 또는 어지럽거나 비틀거림이 있다면 의료기관을 방문하여 전문의의 진료를 받길 권고합니다. "
15,2024-06-13,46,46780,3,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-13,46,46790,4,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-13,46,46800,3,4,"갑자기 호흡곤란과 맥박 이상 또는 가슴 압박과 통증을 느끼거나 팔, 다리에 힘이 빠지고 약해진 느낌과 저리는 경우 또는 어지럽거나 비틀거림이 있다면 의료기관을 방문하여 전문의의 진료를 받길 권고합니다. "
15,2024-06-13,46,46810,3,4,"갑자기 호흡곤란과 맥박 이상 또는 가슴 압박과 통증을 느끼거나 팔, 다리에 힘이 빠지고 약해진 느낌과 저리는 경우 또는 어지럽거나 비틀거림이 있다면 의료기관을 방문하여 전문의의 진료를 받길 권고합니다. "
15,2024-06-13,46,46820,6,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-13,46,46830,4,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-13,46,46840,5,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-13,46,46860,2,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-13,46,46870,5,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-13,46,46880,2,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-13,46,46890,4,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-13,46,46900,1,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-13,46,46910,2,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-11,47,47111,37,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-11,47,47113,48,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-11,47,47130,57,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-11,47,47150,19,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-11,47,47170,21,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-11,47,47190,103,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-11,47,47210,10,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-11,47,47230,12,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-11,47,47250,11,3,"몸에 가벼운 이상 현상이 나타나면 지속적으로 본인의 상태를 관찰하세요. 특히 평소 심뇌혈관 질환이 있거나, 65세 이상의 고혈압이 있는 분들은 각별히 주위하시기 바랍니다. "
15,2024-06-11,47,47280,4,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-11,47,47290,76,4,"갑자기 호흡곤란과 맥박 이상 또는 가슴 압박과 통증을 느끼거나 팔, 다리에 힘이 빠지고 약해진 느낌과 저리는 경우 또는 어지럽거나 비틀거림이 있다면 의료기관을 방문하여 전문의의 진료를 받길 권고합니다. "
15,2024-06-11,47,47720,0,2,장시간 근무를 하거나 과도한 스트레스를 받으면 심뇌혈관에 안좋은 영향을 줄 수 있으니 유의하여 생활하시기 바랍니다. 
15,2024-06-11,47,47730,5,4,"갑자기 호흡곤란과 맥박 이상 또는 가슴 압박과 통증을 느끼거나 팔, 다리에 힘이 빠지고 약해진 느낌과 저리는 경우 또는 어지럽거나 비틀거림이 있다면 의료기관을 방문하여 전문의의 진료를 받길 권고합니다. "
